"order_id","customer_id","employee_id","order_date","required_date","shipped_date","ship_via","freight","ship_name","ship_address","ship_city","ship_region","ship_postal_code","ship_country","_sdc_batched_at","_sdc_extracted_at","_sdc_deleted_at","_sdc_received_at","_sdc_sequence","_sdc_table_version","_sdc_source_file","_sdc_source_lineno","_sdc_sync_started_at","order_id-2","product_id","unit_price","quantity","discount","_sdc_batched_at-2","_sdc_received_at-2","_sdc_extracted_at-2","_sdc_deleted_at-2","_sdc_sequence-2","_sdc_table_version-2","_sdc_source_file-2","_sdc_source_lineno-2","_sdc_sync_started_at-2"
"10618","MEREP","1","1997-08-01","1997-09-12","1997-08-08","1","154.68","Mère Paillarde","43 rue St. Laurent","Montréal","Québec","H1J 1C3","Canada","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.520657",NULL,"2025-01-29 17:27:42.316191","1738182462316",NULL,"public-orders-20250129T162911.singer.gz","372","1738182460335","10618","68","12.5","15","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.205923","2025-01-29 17:23:06.446673",NULL,"1738182464206",NULL,"order_details-20250129T172304.singer.gz","980","1738182460335"
"10619","MEREP","3","1997-08-04","1997-09-01","1997-08-07","3","91.05","Mère Paillarde","43 rue St. Laurent","Montréal","Québec","H1J 1C3","Canada","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.520733",NULL,"2025-01-29 17:27:42.316578","1738182462317",NULL,"public-orders-20250129T162911.singer.gz","373","1738182460335","10619","21","10","42","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.206082","2025-01-29 17:23:06.44676",NULL,"1738182464206",NULL,"order_details-20250129T172304.singer.gz","981","1738182460335"
"10619","MEREP","3","1997-08-04","1997-09-01","1997-08-07","3","91.05","Mère Paillarde","43 rue St. Laurent","Montréal","Québec","H1J 1C3","Canada","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.520733",NULL,"2025-01-29 17:27:42.316578","1738182462317",NULL,"public-orders-20250129T162911.singer.gz","373","1738182460335","10619","22","21","40","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.206241","2025-01-29 17:23:06.446875",NULL,"1738182464206",NULL,"order_details-20250129T172304.singer.gz","982","1738182460335"
"10620","LAUGB","2","1997-08-05","1997-09-02","1997-08-14","3","0.94","Laughing Bacchus Wine Cellars","2319 Elm St.","Vancouver","BC","V3F 2K1","Canada","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.52081",NULL,"2025-01-29 17:27:42.316951","1738182462317",NULL,"public-orders-20250129T162911.singer.gz","374","1738182460335","10620","24","4.5","5","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.206389","2025-01-29 17:23:06.447",NULL,"1738182464206",NULL,"order_details-20250129T172304.singer.gz","983","1738182460335"
"10620","LAUGB","2","1997-08-05","1997-09-02","1997-08-14","3","0.94","Laughing Bacchus Wine Cellars","2319 Elm St.","Vancouver","BC","V3F 2K1","Canada","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.52081",NULL,"2025-01-29 17:27:42.316951","1738182462317",NULL,"public-orders-20250129T162911.singer.gz","374","1738182460335","10620","52","7","5","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.206544","2025-01-29 17:23:06.447088",NULL,"1738182464207",NULL,"order_details-20250129T172304.singer.gz","984","1738182460335"
"10621","ISLAT","4","1997-08-05","1997-09-02","1997-08-11","2","23.73","Island Trading","Garden House Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.520888",NULL,"2025-01-29 17:27:42.317379","1738182462317",NULL,"public-orders-20250129T162911.singer.gz","375","1738182460335","10621","19","9.2","5","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.206698","2025-01-29 17:23:06.447205",NULL,"1738182464207",NULL,"order_details-20250129T172304.singer.gz","985","1738182460335"
"10621","ISLAT","4","1997-08-05","1997-09-02","1997-08-11","2","23.73","Island Trading","Garden House Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.520888",NULL,"2025-01-29 17:27:42.317379","1738182462317",NULL,"public-orders-20250129T162911.singer.gz","375","1738182460335","10621","23","9","10","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.206898","2025-01-29 17:23:06.44734",NULL,"1738182464207",NULL,"order_details-20250129T172304.singer.gz","986","1738182460335"
"10621","ISLAT","4","1997-08-05","1997-09-02","1997-08-11","2","23.73","Island Trading","Garden House Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.520888",NULL,"2025-01-29 17:27:42.317379","1738182462317",NULL,"public-orders-20250129T162911.singer.gz","375","1738182460335","10621","70","15","20","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.207065","2025-01-29 17:23:06.447423",NULL,"1738182464207",NULL,"order_details-20250129T172304.singer.gz","987","1738182460335"
"10621","ISLAT","4","1997-08-05","1997-09-02","1997-08-11","2","23.73","Island Trading","Garden House Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.520888",NULL,"2025-01-29 17:27:42.317379","1738182462317",NULL,"public-orders-20250129T162911.singer.gz","375","1738182460335","10621","71","21.5","15","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.207287","2025-01-29 17:23:06.447499",NULL,"1738182464207",NULL,"order_details-20250129T172304.singer.gz","988","1738182460335"
"10622","RICAR","4","1997-08-06","1997-09-03","1997-08-11","3","50.97","Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","RJ","02389-890","Brazil","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.520965",NULL,"2025-01-29 17:27:42.317853","1738182462318",NULL,"public-orders-20250129T162911.singer.gz","376","1738182460335","10622","2","19","20","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.20746","2025-01-29 17:23:06.447572",NULL,"1738182464207",NULL,"order_details-20250129T172304.singer.gz","989","1738182460335"
"10622","RICAR","4","1997-08-06","1997-09-03","1997-08-11","3","50.97","Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","RJ","02389-890","Brazil","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.520965",NULL,"2025-01-29 17:27:42.317853","1738182462318",NULL,"public-orders-20250129T162911.singer.gz","376","1738182460335","10622","68","12.5","18","0.2","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.207609","2025-01-29 17:23:06.447643",NULL,"1738182464208",NULL,"order_details-20250129T172304.singer.gz","990","1738182460335"
"10623","FRANK","8","1997-08-07","1997-09-04","1997-08-12","2","97.18","Frankenversand","Berliner Platz 43","München",NULL,"80805","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.521043",NULL,"2025-01-29 17:27:42.318323","1738182462318",NULL,"public-orders-20250129T162911.singer.gz","377","1738182460335","10623","14","23.25","21","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.207769","2025-01-29 17:23:06.447711",NULL,"1738182464208",NULL,"order_details-20250129T172304.singer.gz","991","1738182460335"
"10623","FRANK","8","1997-08-07","1997-09-04","1997-08-12","2","97.18","Frankenversand","Berliner Platz 43","München",NULL,"80805","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.521043",NULL,"2025-01-29 17:27:42.318323","1738182462318",NULL,"public-orders-20250129T162911.singer.gz","377","1738182460335","10623","19","9.2","15","0.1","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.207931","2025-01-29 17:23:06.447779",NULL,"1738182464208",NULL,"order_details-20250129T172304.singer.gz","992","1738182460335"
"10623","FRANK","8","1997-08-07","1997-09-04","1997-08-12","2","97.18","Frankenversand","Berliner Platz 43","München",NULL,"80805","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.521043",NULL,"2025-01-29 17:27:42.318323","1738182462318",NULL,"public-orders-20250129T162911.singer.gz","377","1738182460335","10623","21","10","25","0.1","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.208084","2025-01-29 17:23:06.447858",NULL,"1738182464208",NULL,"order_details-20250129T172304.singer.gz","993","1738182460335"
"10623","FRANK","8","1997-08-07","1997-09-04","1997-08-12","2","97.18","Frankenversand","Berliner Platz 43","München",NULL,"80805","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.521043",NULL,"2025-01-29 17:27:42.318323","1738182462318",NULL,"public-orders-20250129T162911.singer.gz","377","1738182460335","10623","24","4.5","3","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.208232","2025-01-29 17:23:06.447933",NULL,"1738182464208",NULL,"order_details-20250129T172304.singer.gz","994","1738182460335"
"10623","FRANK","8","1997-08-07","1997-09-04","1997-08-12","2","97.18","Frankenversand","Berliner Platz 43","München",NULL,"80805","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.521043",NULL,"2025-01-29 17:27:42.318323","1738182462318",NULL,"public-orders-20250129T162911.singer.gz","377","1738182460335","10623","35","18","30","0.1","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.208378","2025-01-29 17:23:06.448064",NULL,"1738182464208",NULL,"order_details-20250129T172304.singer.gz","995","1738182460335"
"10624","THECR","4","1997-08-07","1997-09-04","1997-08-19","2","94.8","The Cracker Box","55 Grizzly Peak Rd.","Butte","MT","59801","USA","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.521119",NULL,"2025-01-29 17:27:42.318706","1738182462319",NULL,"public-orders-20250129T162911.singer.gz","378","1738182460335","10624","28","45.6","10","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.20859","2025-01-29 17:23:06.448149",NULL,"1738182464209",NULL,"order_details-20250129T172304.singer.gz","996","1738182460335"
"10624","THECR","4","1997-08-07","1997-09-04","1997-08-19","2","94.8","The Cracker Box","55 Grizzly Peak Rd.","Butte","MT","59801","USA","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.521119",NULL,"2025-01-29 17:27:42.318706","1738182462319",NULL,"public-orders-20250129T162911.singer.gz","378","1738182460335","10624","29","123.79","6","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.208744","2025-01-29 17:23:06.448269",NULL,"1738182464209",NULL,"order_details-20250129T172304.singer.gz","997","1738182460335"
"10624","THECR","4","1997-08-07","1997-09-04","1997-08-19","2","94.8","The Cracker Box","55 Grizzly Peak Rd.","Butte","MT","59801","USA","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.521119",NULL,"2025-01-29 17:27:42.318706","1738182462319",NULL,"public-orders-20250129T162911.singer.gz","378","1738182460335","10624","44","19.45","10","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.20894","2025-01-29 17:23:06.448392",NULL,"1738182464209",NULL,"order_details-20250129T172304.singer.gz","998","1738182460335"
"10625","ANATR","3","1997-08-08","1997-09-05","1997-08-14","1","43.9","Ana Trujillo Emparedados y helados","Avda. de la Constitución 2222","México D.F.",NULL,"05021","Mexico","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.521195",NULL,"2025-01-29 17:27:42.319069","1738182462319",NULL,"public-orders-20250129T162911.singer.gz","379","1738182460335","10625","14","23.25","3","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.209141","2025-01-29 17:23:06.448536",NULL,"1738182464209",NULL,"order_details-20250129T172304.singer.gz","999","1738182460335"
"10625","ANATR","3","1997-08-08","1997-09-05","1997-08-14","1","43.9","Ana Trujillo Emparedados y helados","Avda. de la Constitución 2222","México D.F.",NULL,"05021","Mexico","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.521195",NULL,"2025-01-29 17:27:42.319069","1738182462319",NULL,"public-orders-20250129T162911.singer.gz","379","1738182460335","10625","42","14","5","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.209309","2025-01-29 17:23:06.448683",NULL,"1738182464209",NULL,"order_details-20250129T172304.singer.gz","1000","1738182460335"
"10625","ANATR","3","1997-08-08","1997-09-05","1997-08-14","1","43.9","Ana Trujillo Emparedados y helados","Avda. de la Constitución 2222","México D.F.",NULL,"05021","Mexico","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.521195",NULL,"2025-01-29 17:27:42.319069","1738182462319",NULL,"public-orders-20250129T162911.singer.gz","379","1738182460335","10625","60","34","10","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.209477","2025-01-29 17:23:06.448837",NULL,"1738182464209",NULL,"order_details-20250129T172304.singer.gz","1001","1738182460335"
"10626","BERGS","1","1997-08-11","1997-09-08","1997-08-20","2","138.69","Berglunds snabbköp","Berguvsvägen  8","Luleå",NULL,"S-958 22","Sweden","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.521272",NULL,"2025-01-29 17:27:42.319505","1738182462320",NULL,"public-orders-20250129T162911.singer.gz","380","1738182460335","10626","53","32.8","12","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.20964","2025-01-29 17:23:06.448969",NULL,"1738182464210",NULL,"order_details-20250129T172304.singer.gz","1002","1738182460335"
"10626","BERGS","1","1997-08-11","1997-09-08","1997-08-20","2","138.69","Berglunds snabbköp","Berguvsvägen  8","Luleå",NULL,"S-958 22","Sweden","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.521272",NULL,"2025-01-29 17:27:42.319505","1738182462320",NULL,"public-orders-20250129T162911.singer.gz","380","1738182460335","10626","60","34","20","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.209879","2025-01-29 17:23:06.449061",NULL,"1738182464210",NULL,"order_details-20250129T172304.singer.gz","1003","1738182460335"
"10626","BERGS","1","1997-08-11","1997-09-08","1997-08-20","2","138.69","Berglunds snabbköp","Berguvsvägen  8","Luleå",NULL,"S-958 22","Sweden","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.521272",NULL,"2025-01-29 17:27:42.319505","1738182462320",NULL,"public-orders-20250129T162911.singer.gz","380","1738182460335","10626","71","21.5","20","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.210063","2025-01-29 17:23:06.449141",NULL,"1738182464210",NULL,"order_details-20250129T172304.singer.gz","1004","1738182460335"
"10627","SAVEA","8","1997-08-11","1997-09-22","1997-08-21","3","107.46","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.521351",NULL,"2025-01-29 17:27:42.319876","1738182462320",NULL,"public-orders-20250129T162911.singer.gz","381","1738182460335","10627","62","49.3","15","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.210233","2025-01-29 17:23:06.44923",NULL,"1738182464210",NULL,"order_details-20250129T172304.singer.gz","1005","1738182460335"
"10627","SAVEA","8","1997-08-11","1997-09-22","1997-08-21","3","107.46","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.521351",NULL,"2025-01-29 17:27:42.319876","1738182462320",NULL,"public-orders-20250129T162911.singer.gz","381","1738182460335","10627","73","15","35","0.15","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.210388","2025-01-29 17:23:06.449378",NULL,"1738182464210",NULL,"order_details-20250129T172304.singer.gz","1006","1738182460335"
"10628","BLONP","4","1997-08-12","1997-09-09","1997-08-20","3","30.36","Blondel père et fils","24, place Kléber","Strasbourg",NULL,"67000","France","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.521428",NULL,"2025-01-29 17:27:42.320408","1738182462320",NULL,"public-orders-20250129T162911.singer.gz","382","1738182460335","10628","1","18","25","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.210538","2025-01-29 17:23:06.449545",NULL,"1738182464211",NULL,"order_details-20250129T172304.singer.gz","1007","1738182460335"
"10629","GODOS","4","1997-08-12","1997-09-09","1997-08-20","3","85.46","Godos Cocina Típica","C/ Romero, 33","Sevilla",NULL,"41101","Spain","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.521505",NULL,"2025-01-29 17:27:42.320872","1738182462321",NULL,"public-orders-20250129T162911.singer.gz","383","1738182460335","10629","29","123.79","20","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.210697","2025-01-29 17:23:06.449677",NULL,"1738182464211",NULL,"order_details-20250129T172304.singer.gz","1008","1738182460335"
"10629","GODOS","4","1997-08-12","1997-09-09","1997-08-20","3","85.46","Godos Cocina Típica","C/ Romero, 33","Sevilla",NULL,"41101","Spain","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.521505",NULL,"2025-01-29 17:27:42.320872","1738182462321",NULL,"public-orders-20250129T162911.singer.gz","383","1738182460335","10629","64","33.25","9","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.210849","2025-01-29 17:23:06.449813",NULL,"1738182464211",NULL,"order_details-20250129T172304.singer.gz","1009","1738182460335"
"10630","KOENE","1","1997-08-13","1997-09-10","1997-08-19","2","32.35","Königlich Essen","Maubelstr. 90","Brandenburg",NULL,"14776","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.521584",NULL,"2025-01-29 17:27:42.32134","1738182462321",NULL,"public-orders-20250129T162911.singer.gz","384","1738182460335","10630","55","24","12","0.05","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.211052","2025-01-29 17:23:06.449902",NULL,"1738182464211",NULL,"order_details-20250129T172304.singer.gz","1010","1738182460335"
"10630","KOENE","1","1997-08-13","1997-09-10","1997-08-19","2","32.35","Königlich Essen","Maubelstr. 90","Brandenburg",NULL,"14776","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.521584",NULL,"2025-01-29 17:27:42.32134","1738182462321",NULL,"public-orders-20250129T162911.singer.gz","384","1738182460335","10630","76","18","35","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.211218","2025-01-29 17:23:06.449973",NULL,"1738182464211",NULL,"order_details-20250129T172304.singer.gz","1011","1738182460335"
"10631","LAMAI","8","1997-08-14","1997-09-11","1997-08-15","1","0.87","La maison d'Asie","1 rue Alsace-Lorraine","Toulouse",NULL,"31000","France","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.521662",NULL,"2025-01-29 17:27:42.321755","1738182462322",NULL,"public-orders-20250129T162911.singer.gz","385","1738182460335","10631","75","7.75","8","0.1","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.211373","2025-01-29 17:23:06.450044",NULL,"1738182464211",NULL,"order_details-20250129T172304.singer.gz","1012","1738182460335"
"10632","WANDK","8","1997-08-14","1997-09-11","1997-08-19","1","41.38","Die Wandernde Kuh","Adenauerallee 900","Stuttgart",NULL,"70563","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.52174",NULL,"2025-01-29 17:27:42.322153","1738182462322",NULL,"public-orders-20250129T162911.singer.gz","386","1738182460335","10632","2","19","30","0.05","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.211523","2025-01-29 17:23:06.450122",NULL,"1738182464212",NULL,"order_details-20250129T172304.singer.gz","1013","1738182460335"
"10632","WANDK","8","1997-08-14","1997-09-11","1997-08-19","1","41.38","Die Wandernde Kuh","Adenauerallee 900","Stuttgart",NULL,"70563","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.52174",NULL,"2025-01-29 17:27:42.322153","1738182462322",NULL,"public-orders-20250129T162911.singer.gz","386","1738182460335","10632","33","2.5","20","0.05","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.211735","2025-01-29 17:23:06.450295",NULL,"1738182464212",NULL,"order_details-20250129T172304.singer.gz","1014","1738182460335"
"10633","ERNSH","7","1997-08-15","1997-09-12","1997-08-18","3","477.9","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.521817",NULL,"2025-01-29 17:27:42.323094","1738182462323",NULL,"public-orders-20250129T162911.singer.gz","387","1738182460335","10633","12","38","36","0.15","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.211895","2025-01-29 17:23:06.450439",NULL,"1738182464212",NULL,"order_details-20250129T172304.singer.gz","1015","1738182460335"
"10633","ERNSH","7","1997-08-15","1997-09-12","1997-08-18","3","477.9","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.521817",NULL,"2025-01-29 17:27:42.323094","1738182462323",NULL,"public-orders-20250129T162911.singer.gz","387","1738182460335","10633","13","6","13","0.15","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.212093","2025-01-29 17:23:06.450572",NULL,"1738182464212",NULL,"order_details-20250129T172304.singer.gz","1016","1738182460335"
"10633","ERNSH","7","1997-08-15","1997-09-12","1997-08-18","3","477.9","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.521817",NULL,"2025-01-29 17:27:42.323094","1738182462323",NULL,"public-orders-20250129T162911.singer.gz","387","1738182460335","10633","26","31.23","35","0.15","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.212252","2025-01-29 17:23:06.450673",NULL,"1738182464212",NULL,"order_details-20250129T172304.singer.gz","1017","1738182460335"
"10633","ERNSH","7","1997-08-15","1997-09-12","1997-08-18","3","477.9","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.521817",NULL,"2025-01-29 17:27:42.323094","1738182462323",NULL,"public-orders-20250129T162911.singer.gz","387","1738182460335","10633","62","49.3","80","0.15","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.212468","2025-01-29 17:23:06.450788",NULL,"1738182464212",NULL,"order_details-20250129T172304.singer.gz","1018","1738182460335"
"10634","FOLIG","4","1997-08-15","1997-09-12","1997-08-21","3","487.38","Folies gourmandes","184, chaussée de Tournai","Lille",NULL,"59000","France","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.521894",NULL,"2025-01-29 17:27:42.323643","1738182462324",NULL,"public-orders-20250129T162911.singer.gz","388","1738182460335","10634","7","30","35","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.21263","2025-01-29 17:23:06.450908",NULL,"1738182464213",NULL,"order_details-20250129T172304.singer.gz","1019","1738182460335"
"10634","FOLIG","4","1997-08-15","1997-09-12","1997-08-21","3","487.38","Folies gourmandes","184, chaussée de Tournai","Lille",NULL,"59000","France","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.521894",NULL,"2025-01-29 17:27:42.323643","1738182462324",NULL,"public-orders-20250129T162911.singer.gz","388","1738182460335","10634","18","62.5","50","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.212798","2025-01-29 17:23:06.451032",NULL,"1738182464213",NULL,"order_details-20250129T172304.singer.gz","1020","1738182460335"
"10634","FOLIG","4","1997-08-15","1997-09-12","1997-08-21","3","487.38","Folies gourmandes","184, chaussée de Tournai","Lille",NULL,"59000","France","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.521894",NULL,"2025-01-29 17:27:42.323643","1738182462324",NULL,"public-orders-20250129T162911.singer.gz","388","1738182460335","10634","51","53","15","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.212956","2025-01-29 17:23:06.451152",NULL,"1738182464213",NULL,"order_details-20250129T172304.singer.gz","1021","1738182460335"
"10634","FOLIG","4","1997-08-15","1997-09-12","1997-08-21","3","487.38","Folies gourmandes","184, chaussée de Tournai","Lille",NULL,"59000","France","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.521894",NULL,"2025-01-29 17:27:42.323643","1738182462324",NULL,"public-orders-20250129T162911.singer.gz","388","1738182460335","10634","75","7.75","2","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.213157","2025-01-29 17:23:06.451282",NULL,"1738182464213",NULL,"order_details-20250129T172304.singer.gz","1022","1738182460335"
"10635","MAGAA","8","1997-08-18","1997-09-15","1997-08-21","3","47.46","Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo",NULL,"24100","Italy","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.52216",NULL,"2025-01-29 17:27:42.324126","1738182462324",NULL,"public-orders-20250129T162911.singer.gz","389","1738182460335","10635","4","22","10","0.1","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.213312","2025-01-29 17:23:06.451442",NULL,"1738182464213",NULL,"order_details-20250129T172304.singer.gz","1023","1738182460335"
"10635","MAGAA","8","1997-08-18","1997-09-15","1997-08-21","3","47.46","Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo",NULL,"24100","Italy","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.52216",NULL,"2025-01-29 17:27:42.324126","1738182462324",NULL,"public-orders-20250129T162911.singer.gz","389","1738182460335","10635","5","21.35","15","0.1","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.213464","2025-01-29 17:23:06.451575",NULL,"1738182464213",NULL,"order_details-20250129T172304.singer.gz","1024","1738182460335"
"10635","MAGAA","8","1997-08-18","1997-09-15","1997-08-21","3","47.46","Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo",NULL,"24100","Italy","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.52216",NULL,"2025-01-29 17:27:42.324126","1738182462324",NULL,"public-orders-20250129T162911.singer.gz","389","1738182460335","10635","22","21","40","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.213617","2025-01-29 17:23:06.451744",NULL,"1738182464214",NULL,"order_details-20250129T172304.singer.gz","1025","1738182460335"
"10636","WARTH","4","1997-08-19","1997-09-16","1997-08-26","1","1.15","Wartian Herkku","Torikatu 38","Oulu",NULL,"90110","Finland","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.52238",NULL,"2025-01-29 17:27:42.32464","1738182462325",NULL,"public-orders-20250129T162911.singer.gz","390","1738182460335","10636","4","22","25","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.213767","2025-01-29 17:23:06.451876",NULL,"1738182464214",NULL,"order_details-20250129T172304.singer.gz","1026","1738182460335"
"10636","WARTH","4","1997-08-19","1997-09-16","1997-08-26","1","1.15","Wartian Herkku","Torikatu 38","Oulu",NULL,"90110","Finland","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.52238",NULL,"2025-01-29 17:27:42.32464","1738182462325",NULL,"public-orders-20250129T162911.singer.gz","390","1738182460335","10636","58","13.25","6","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.213924","2025-01-29 17:23:06.452031",NULL,"1738182464214",NULL,"order_details-20250129T172304.singer.gz","1027","1738182460335"
"10637","QUEEN","6","1997-08-19","1997-09-16","1997-08-26","1","201.29","Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.522537",NULL,"2025-01-29 17:27:42.325158","1738182462325",NULL,"public-orders-20250129T162911.singer.gz","391","1738182460335","10637","11","21","10","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.214154","2025-01-29 17:23:06.452118",NULL,"1738182464214",NULL,"order_details-20250129T172304.singer.gz","1028","1738182460335"
"10637","QUEEN","6","1997-08-19","1997-09-16","1997-08-26","1","201.29","Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.522537",NULL,"2025-01-29 17:27:42.325158","1738182462325",NULL,"public-orders-20250129T162911.singer.gz","391","1738182460335","10637","50","16.25","25","0.05","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.214307","2025-01-29 17:23:06.452193",NULL,"1738182464214",NULL,"order_details-20250129T172304.singer.gz","1029","1738182460335"
